Customer,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Location Code,Marital Status,Policy Type,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size
RF64040,California,0,Extended,High School or Below,1/3/11,Unemployed,0,Rural,Married,Corporate ,Offer1,Call Center,SUV,Medsize
CB17191,California,0,Extended,High School or Below,2/21/11,Employed,0,Rural,Married,Corporate ,Offer1,Agent,Four-Door Car,Medsize
OI39301,California,0,Basic,High School or Below,2/2/11,Unemployed,0,Urban,Single,Personal ,Offer2,Agent,SUV,Medsize
VY90611,California,0,Basic,Master or more,1/27/11,Employed,0,Urban,Single,Corporate ,Offer2,Agent,Two-Door Car,Small
KF96171,California,0,Premium,High School or Below,2/23/11,Unemployed,0,Urban,Single,Personal ,Offer1,Call Center,Two-Door Car,Medsize
IJ36435,California,0,Extended,High School or Below,1/24/11,Unemployed,0,Urban,Married,Personal ,Offer3,Agent,Four-Door Car,Medsize
GX40957,California,0,Basic,High School or Below,2/22/11,Employed,0,Urban,Married,Personal ,Offer3,Call Center,Sports Car,Medsize
RT36566,California,0,Basic,High School or Below,1/1/11,Employed,0,Urban,Single,Personal ,Offer2,Call Center,Four-Door Car,Medsize
ML38237,California,0,Basic,High School or Below,1/19/11,Unemployed,0,Urban,Married,Corporate ,Offer1,Agent,SUV,Medsize
RR74547,California,0,Extended,High School or Below,2/23/11,Unemployed,1,Urban,Single,Personal ,Offer3,Call Center,Four-Door Car,Large
PK26805,California,0,Basic,High School or Below,2/11/11,Employed,1,Urban,Married,Personal ,Offer4,Call Center,Four-Door Car,Medsize
KS36311,California,0,Basic,High School or Below,2/19/11,Employed,0,Urban,Married,Personal ,Offer2,Branch,Four-Door Car,Small
ZZ69693,California,0,Basic,High School or Below,1/23/11,Unemployed,1,Urban,Single,Corporate ,Offer3,Branch,Four-Door Car,Large
FS70572,California,0,Extended,High School or Below,1/10/11,Employed,1,Rural,Single,Corporate ,Offer4,Call Center,Four-Door Car,Small
LN87823,California,0,Basic,High School or Below,1/9/11,Unemployed,0,Urban,Single,Personal ,Offer3,Agent,Four-Door Car,Medsize
XL81489,California,0,Premium,High School or Below,2/25/11,Unemployed,0,Urban,Single,Corporate ,Offer1,Agent,Sports Car,Small
NQ32487,California,1,Basic,High School or Below,2/25/11,Unemployed,0,Urban,Single,Personal ,Offer1,Agent,SUV,Medsize
XF60649,California,0,Basic,High School or Below,1/4/11,Unemployed,0,Urban,Single,Personal ,Offer1,Web,SUV,Medsize
VA95584,California,0,Basic,Master or more,1/20/11,Employed,1,Urban,Married,Personal ,Offer2,Branch,Two-Door Car,Small
FN80010,California,0,Basic,Master or more,1/3/11,Unemployed,0,Urban,Single,Personal ,Offer1,Branch,SUV,Medsize
QX22025,California,0,Basic,High School or Below,1/5/11,Employed,0,Urban,Married,Corporate ,Offer3,Branch,SUV,Medsize
ZU63258,California,0,Basic,High School or Below,1/19/11,Unemployed,1,Urban,Married,Personal ,Offer2,Agent,SUV,Medsize
IC74050,California,0,Premium,High School or Below,1/19/11,Unemployed,0,Urban,Married,Personal ,Offer1,Call Center,SUV,Medsize
JX80723,California,0,Extended,High School or Below,2/4/11,Employed,1,Rural,Single,Personal ,Offer1,Branch,Four-Door Car,Medsize
CT50487,California,0,Basic,High School or Below,2/10/11,Employed,0,Urban,Married,Corporate ,Offer2,Call Center,Two-Door Car,Medsize
VT16570,California,0,Extended,High School or Below,1/20/11,Employed,0,Rural,Single,Corporate ,Offer1,Call Center,Four-Door Car,Medsize
YW94562,California,0,Basic,High School or Below,1/10/11,Employed,0,Urban,Married,Personal ,Offer1,Web,Four-Door Car,Medsize
JG83075,California,0,Extended,High School or Below,2/21/11,Unemployed,0,Urban,Single,Corporate ,Offer1,Agent,Four-Door Car,Medsize
SZ61563,California,0,Extended,High School or Below,1/21/11,Employed,1,Urban,Single,Personal ,Offer1,Call Center,SUV,Medsize
JO60130,California,1,Basic,High School or Below,1/6/11,Employed,1,Urban,Married,Personal ,Offer2,Agent,Four-Door Car,Large
BG55927,California,0,Premium,High School or Below,1/9/11,Unemployed,0,Urban,Married,Personal ,Offer2,Agent,Two-Door Car,Medsize
BS53322,California,0,Basic,High School or Below,1/6/11,Employed,0,Urban,Married,Personal ,Offer2,Call Center,SUV,Small
FZ13256,California,0,Basic,High School or Below,2/22/11,Unemployed,0,Urban,Single,Corporate ,Offer1,Web,Four-Door Car,Medsize
CM38959,California,0,Basic,High School or Below,1/30/11,Employed,0,Urban,Married,Personal ,Offer1,Branch,Two-Door Car,Medsize
FS38926,California,0,Extended,High School or Below,2/22/11,Employed,0,Rural,Married,Personal ,Offer4,Web,Luxury Car,Medsize
EN31802,California,0,Basic,High School or Below,1/9/11,Employed,1,Urban,Married,Personal ,Offer2,Web,SUV,Medsize
TO18404,California,0,Extended,High School or Below,1/22/11,Employed,0,Urban,Single,Corporate ,Offer2,Agent,Two-Door Car,Medsize
VQ53427,California,0,Basic,High School or Below,1/14/11,Unemployed,1,Urban,Married,Corporate ,Offer1,Web,Four-Door Car,Medsize
OT50011,California,0,Basic,Master or more,1/26/11,Unemployed,0,Rural,Married,Personal ,Offer2,Branch,Four-Door Car,Medsize
OO96627,California,0,Extended,High School or Below,2/11/11,Unemployed,1,Urban,Single,Corporate ,Offer2,Call Center,Two-Door Car,Small
BN77676,California,0,Basic,High School or Below,1/5/11,Unemployed,1,Urban,Single,Personal ,Offer3,Agent,Four-Door Car,Medsize
JT64945,California,0,Basic,High School or Below,2/5/11,Employed,0,Urban,Married,Personal ,Offer2,Call Center,Four-Door Car,Medsize
BO58202,California,0,Basic,High School or Below,1/13/11,Unemployed,0,Rural,Single,Personal ,Offer1,Call Center,Two-Door Car,Medsize
UR71715,California,0,Extended,High School or Below,1/16/11,Unemployed,1,Urban,Single,Personal ,Offer4,Call Center,Four-Door Car,Small
GM84292,California,0,Extended,Master or more,1/13/11,Employed,0,Urban,Married,Corporate ,Offer1,Agent,Four-Door Car,Medsize
DW20514,California,0,Basic,High School or Below,1/17/11,Unemployed,1,Urban,Married,Personal ,Offer1,Web,SUV,Small
WZ45123,California,1,Premium,Master or more,1/26/11,Employed,1,Rural,Married,Personal ,Offer1,Agent,Two-Door Car,Medsize
LW11571,California,0,Basic,High School or Below,2/7/11,Employed,1,Urban,Single,Personal ,Offer2,Agent,Four-Door Car,Small
TI48450,California,0,Basic,High School or Below,2/15/11,Employed,1,Urban,Married,Corporate ,Offer4,Call Center,Two-Door Car,Medsize
CZ62883,California,0,Extended,High School or Below,1/7/11,Employed,0,Urban,Married,Corporate ,Offer2,Call Center,Four-Door Car,Medsize
BY88565,California,0,Basic,High School or Below,2/23/11,Employed,0,Urban,Single,Personal ,Offer4,Call Center,Four-Door Car,Medsize
EB61889,California,0,Extended,High School or Below,2/28/11,Unemployed,1,Urban,Single,Corporate ,Offer3,Call Center,Sports Car,Medsize
GX22027,California,0,Basic,High School or Below,2/4/11,Unemployed,0,Urban,Married,Personal ,Offer1,Branch,Two-Door Car,Medsize
BN91755,California,0,Extended,Master or more,1/30/11,Employed,0,Urban,Married,Personal ,Offer1,Call Center,SUV,Medsize
OZ89964,California,0,Basic,High School or Below,1/30/11,Employed,1,Urban,Single,Personal ,Offer3,Call Center,Sports Car,Small
PV62467,California,0,Basic,High School or Below,1/27/11,Employed,0,Rural,Married,Personal ,Offer1,Branch,Four-Door Car,Medsize
QZ71100,California,0,Basic,High School or Below,2/17/11,Unemployed,1,Urban,Single,Corporate ,Offer2,Call Center,Luxury Car,Medsize
UA63517,California,0,Basic,Master or more,1/27/11,Unemployed,0,Urban,Married,Personal ,Offer2,Branch,Sports Car,Medsize
BD69478,California,0,Basic,High School or Below,1/1/11,Employed,1,Urban,Married,Personal ,Offer2,Call Center,Two-Door Car,Small
GV41938,California,0,Premium,High School or Below,2/6/11,Unemployed,0,Urban,Married,Personal ,Offer1,Call Center,SUV,Medsize
UA73107,California,1,Basic,High School or Below,2/17/11,Unemployed,1,Urban,Single,Corporate ,Offer2,Web,Four-Door Car,Medsize
XU43725,California,0,Extended,High School or Below,1/16/11,Unemployed,0,Urban,Single,Corporate ,Offer1,Web,SUV,Medsize
MT78037,California,0,Basic,High School or Below,2/3/11,Employed,1,Urban,Single,Personal ,Offer2,Branch,Four-Door Car,Medsize
FH81263,California,0,Basic,High School or Below,2/10/11,Employed,1,Urban,Married,Corporate ,Offer1,Agent,Four-Door Car,Small
SZ94413,California,0,Extended,High School or Below,2/28/11,Employed,1,Urban,Married,Personal ,Offer2,Agent,Four-Door Car,Medsize
HI48554,California,0,Basic,High School or Below,1/16/11,Unemployed,0,Urban,Married,Personal ,Offer4,Web,Two-Door Car,Small
YR30159,California,0,Basic,High School or Below,2/6/11,Employed,1,Urban,Single,Personal ,Offer1,Agent,Luxury Car,Medsize
EV15014,California,0,Basic,High School or Below,1/25/11,Unemployed,1,Urban,Single,Personal ,Offer1,Branch,Four-Door Car,Medsize
BM16805,California,0,Basic,High School or Below,1/25/11,Unemployed,0,Urban,Married,Corporate ,Offer1,Agent,SUV,Medsize
IB60476,California,0,Basic,Master or more,1/25/11,Unemployed,1,Urban,Married,Personal ,Offer4,Branch,Sports Car,Medsize
YC63458,California,0,Basic,High School or Below,1/22/11,Employed,0,Rural,Married,Personal ,Offer3,Agent,Two-Door Car,Medsize
VS42598,California,1,Basic,High School or Below,1/25/11,Employed,0,Rural,Married,Personal ,Offer2,Web,Two-Door Car,Medsize
BB65725,California,0,Basic,High School or Below,2/11/11,Employed,1,Urban,Married,Corporate ,Offer1,Agent,Sports Car,Medsize
UZ86963,California,0,Extended,High School or Below,1/28/11,Unemployed,0,Urban,Single,Corporate ,Offer1,Agent,Sports Car,Medsize
RR39300,California,0,Extended,High School or Below,2/8/11,Employed,0,Urban,Married,Personal ,Offer1,Call Center,SUV,Medsize
IU25994,California,0,Extended,High School or Below,2/16/11,Unemployed,1,Urban,Married,Corporate ,Offer3,Branch,SUV,Medsize
IO81315,California,0,Basic,High School or Below,2/21/11,Employed,0,Rural,Married,Personal ,Offer3,Web,Four-Door Car,Small
JC93010,California,1,Basic,High School or Below,1/26/11,Employed,1,Urban,Married,Personal ,Offer2,Call Center,Two-Door Car,Medsize
XO56170,California,0,Basic,High School or Below,2/13/11,Employed,0,Urban,Single,Personal ,Offer2,Agent,Four-Door Car,Medsize
QS65968,California,0,Basic,Master or more,2/1/11,Employed,1,Urban,Married,Personal ,Offer4,Agent,SUV,Medsize
PT42203,California,0,Premium,High School or Below,1/25/11,Employed,1,Rural,Married,Corporate ,Offer4,Web,Four-Door Car,Medsize
SX87181,California,0,Basic,High School or Below,2/6/11,Unemployed,0,Urban,Single,Personal ,Offer1,Agent,Two-Door Car,Large
RE85409,California,0,Basic,High School or Below,2/21/11,Employed,1,Rural,Married,Personal ,Offer3,Agent,Four-Door Car,Medsize
YW95322,California,0,Extended,High School or Below,1/23/11,Employed,1,Urban,Married,Personal ,Offer3,Agent,Four-Door Car,Small
TL39187,California,0,Extended,High School or Below,2/23/11,Unemployed,1,Urban,Single,Corporate ,Offer3,Branch,Two-Door Car,Medsize
XP41644,California,0,Basic,High School or Below,1/19/11,Employed,1,Urban,Single,Corporate ,Offer3,Web,Sports Car,Medsize
FZ89300,California,0,Extended,High School or Below,1/31/11,Employed,0,Urban,Single,Personal ,Offer1,Agent,Four-Door Car,Medsize
ED80746,California,0,Extended,High School or Below,1/17/11,Unemployed,1,Urban,Married,Corporate ,Offer1,Branch,Two-Door Car,Small
BD35524,California,0,Basic,High School or Below,2/21/11,Unemployed,1,Urban,Married,Personal ,Offer2,Call Center,Two-Door Car,Medsize
EW68125,California,0,Basic,High School or Below,2/7/11,Employed,0,Urban,Single,Personal ,Offer1,Agent,Four-Door Car,Large
TT86956,California,0,Basic,Master or more,1/15/11,Employed,0,Urban,Married,Personal ,Offer3,Call Center,Four-Door Car,Large
KA67497,California,0,Basic,High School or Below,2/2/11,Unemployed,0,Urban,Single,Personal ,Offer1,Agent,Two-Door Car,Medsize
TM68292,California,0,Basic,Master or more,1/6/11,Unemployed,0,Urban,Single,Personal ,Offer4,Branch,Four-Door Car,Small
SC23927,California,1,Extended,High School or Below,2/18/11,Unemployed,1,Urban,Single,Personal ,Offer2,Agent,SUV,Medsize
BO92934,California,0,Extended,High School or Below,2/16/11,Unemployed,1,Urban,Married,Personal ,Offer2,Agent,Four-Door Car,Small
XR82418,California,1,Basic,High School or Below,1/11/11,Employed,1,Rural,Married,Personal ,Offer2,Call Center,Four-Door Car,Medsize
XS56253,California,0,Basic,High School or Below,2/15/11,Unemployed,1,Urban,Single,Personal ,Offer1,Agent,Sports Car,Medsize
UC34044,California,0,Basic,High School or Below,1/27/11,Employed,0,Urban,Married,Personal ,Offer4,Web,Four-Door Car,Small
MU64306,California,0,Basic,High School or Below,2/6/11,Employed,1,Rural,Married,Personal ,Offer2,Web,SUV,Medsize
UI33675,California,0,Basic,High School or Below,1/21/11,Unemployed,1,Urban,Single,Personal ,Offer2,Branch,Two-Door Car,Medsize
UX24010,California,0,Basic,High School or Below,1/4/11,Employed,0,Urban,Married,Personal ,Offer1,Agent,Four-Door Car,Small
GC69429,California,0,Extended,Master or more,1/14/11,Unemployed,1,Urban,Single,Personal ,Offer1,Branch,SUV,Medsize
XA27299,California,0,Extended,High School or Below,1/24/11,Unemployed,1,Urban,Single,Personal ,Offer2,Agent,SUV,Medsize
MT39460,California,0,Basic,Master or more,2/19/11,Employed,1,Urban,Single,Personal ,Offer2,Branch,Four-Door Car,Medsize
NM33351,California,0,Extended,High School or Below,2/26/11,Employed,0,Rural,Single,Corporate ,Offer1,Agent,Two-Door Car,Small
IR29181,California,0,Premium,High School or Below,2/14/11,Employed,1,Urban,Married,Corporate ,Offer1,Branch,Four-Door Car,Small
TE79454,California,0,Extended,High School or Below,1/8/11,Unemployed,0,Urban,Single,Personal ,Offer1,Branch,Luxury Car,Medsize
US34108,California,0,Basic,High School or Below,2/19/11,Employed,0,Urban,Married,Personal ,Offer1,Branch,Four-Door Car,Medsize
LG45849,California,0,Premium,Master or more,1/19/11,Employed,1,Urban,Married,Personal ,Offer4,Call Center,Two-Door Car,Small
FI25204,California,0,Extended,Master or more,2/16/11,Employed,0,Urban,Single,Corporate ,Offer2,Branch,Two-Door Car,Medsize
YM24620,California,0,Basic,Master or more,1/4/11,Employed,1,Urban,Married,Personal ,Offer3,Agent,SUV,Small
UG49494,California,0,Basic,High School or Below,1/13/11,Employed,0,Urban,Single,Personal ,Offer1,Agent,Four-Door Car,Medsize
VM77872,California,0,Premium,High School or Below,1/5/11,Unemployed,1,Urban,Single,Corporate ,Offer3,Branch,Four-Door Car,Large
EY49684,California,0,Basic,High School or Below,2/25/11,Unemployed,0,Rural,Single,Personal ,Offer1,Agent,Four-Door Car,Medsize
XB70333,California,0,Premium,High School or Below,1/17/11,Unemployed,1,Urban,Single,Personal ,Offer1,Agent,Four-Door Car,Medsize
BC75105,California,0,Extended,High School or Below,1/23/11,Employed,1,Urban,Single,Personal ,Offer3,Agent,Four-Door Car,Medsize
BR22486,California,0,Basic,High School or Below,2/27/11,Employed,0,Urban,Single,Personal ,Offer3,Agent,Four-Door Car,Medsize
JT27173,California,0,Basic,High School or Below,1/17/11,Employed,1,Urban,Married,Corporate ,Offer1,Agent,SUV,Medsize
AT31367,California,1,Extended,High School or Below,2/16/11,Unemployed,0,Urban,Single,Corporate ,Offer1,Branch,Four-Door Car,Medsize
EW17514,California,1,Premium,Master or more,1/26/11,Employed,1,Rural,Married,Personal ,Offer1,Agent,Two-Door Car,Medsize
QJ31447,California,0,Basic,Master or more,2/7/11,Employed,1,Urban,Married,Personal ,Offer2,Web,Four-Door Car,Medsize
BC85847,California,0,Basic,High School or Below,1/22/11,Unemployed,0,Urban,Single,Corporate ,Offer1,Call Center,Four-Door Car,Small
FP53421,California,0,Basic,High School or Below,1/19/11,Unemployed,1,Urban,Single,Personal ,Offer4,Branch,Four-Door Car,Medsize
ZF54421,California,1,Extended,High School or Below,1/20/11,Employed,1,Urban,Single,Personal ,Offer2,Branch,Two-Door Car,Small
EG81847,California,0,Extended,High School or Below,1/29/11,Employed,0,Urban,Single,Personal ,Offer1,Call Center,SUV,Medsize
SE21603,California,0,Basic,High School or Below,1/23/11,Unemployed,1,Urban,Single,Corporate ,Offer1,Branch,Four-Door Car,Medsize
RA47157,California,0,Extended,High School or Below,2/18/11,Employed,1,Urban,Married,Corporate ,Offer4,Agent,Two-Door Car,Medsize
ZA45956,California,1,Premium,Master or more,2/13/11,Unemployed,0,Urban,Single,Personal ,Offer1,Web,SUV,Medsize
PB93081,California,0,Premium,High School or Below,2/10/11,Employed,1,Rural,Married,Corporate ,Offer4,Branch,SUV,Small
ZE49470,California,0,Basic,Master or more,1/28/11,Employed,0,Urban,Single,Personal ,Offer1,Agent,SUV,Large
QW72605,California,0,Extended,High School or Below,1/27/11,Unemployed,0,Urban,Single,Personal ,Offer2,Call Center,SUV,Large
MG53211,California,0,Extended,High School or Below,1/8/11,Employed,0,Urban,Single,Personal ,Offer3,Branch,Four-Door Car,Medsize
YB49540,California,0,Basic,High School or Below,1/19/11,Employed,0,Urban,Married,Personal ,Offer2,Web,Four-Door Car,Medsize
FY77803,California,0,Basic,High School or Below,1/11/11,Unemployed,0,Urban,Married,Corporate ,Offer4,Call Center,Four-Door Car,Medsize
KX64629,California,0,Basic,High School or Below,1/18/11,Unemployed,0,Urban,Single,Personal ,Offer4,Call Center,Four-Door Car,Medsize
IN28584,California,0,Extended,High School or Below,1/2/11,Employed,0,Rural,Married,Personal ,Offer1,Call Center,SUV,Medsize
FP66891,California,0,Basic,High School or Below,1/17/11,Unemployed,1,Urban,Single,Personal ,Offer1,Agent,Four-Door Car,Large
TT97465,California,0,Basic,High School or Below,2/15/11,Employed,1,Urban,Married,Corporate ,Offer1,Agent,Four-Door Car,Medsize
AM88377,California,0,Basic,High School or Below,2/23/11,Unemployed,0,Urban,Married,Corporate ,Offer1,Branch,Two-Door Car,Medsize
JA47688,California,0,Extended,Master or more,2/27/11,Employed,1,Urban,Single,Personal ,Offer3,Branch,Two-Door Car,Medsize
GP87031,California,0,Extended,High School or Below,1/30/11,Unemployed,0,Urban,Single,Corporate ,Offer4,Web,Four-Door Car,Small
ZV43350,California,0,Premium,High School or Below,2/11/11,Unemployed,0,Urban,Married,Personal ,Offer1,Branch,Four-Door Car,Medsize
TG37259,California,0,Extended,Master or more,1/22/11,Employed,1,Urban,Married,Personal ,Offer2,Call Center,Four-Door Car,Medsize
KM22467,California,0,Basic,High School or Below,1/6/11,Employed,1,Urban,Married,Personal ,Offer1,Agent,Two-Door Car,Medsize
JB32090,California,0,Extended,High School or Below,1/6/11,Employed,0,Urban,Married,Personal ,Offer4,Agent,Two-Door Car,Medsize
EY78874,California,0,Basic,Master or more,2/11/11,Unemployed,1,Urban,Married,Corporate ,Offer4,Agent,Four-Door Car,Small
ZT60177,California,0,Basic,High School or Below,2/20/11,Unemployed,0,Urban,Single,Personal ,Offer1,Web,Sports Car,Medsize
RV92809,California,1,Basic,High School or Below,2/5/11,Unemployed,1,Urban,Married,Personal ,Offer1,Branch,Four-Door Car,Medsize
VI69768,California,0,Basic,High School or Below,1/25/11,Employed,1,Urban,Married,Personal ,Offer2,Call Center,SUV,Small
NP40205,California,0,Extended,High School or Below,2/3/11,Employed,1,Rural,Married,Corporate ,Offer2,Branch,Four-Door Car,Small
