,customer,state,response,coverage,education,effective_to_date,employmentstatus,location_code,marital_status,renew_offer_type,sales_channel,vehicle_class,vehicle_size,gender_f,gender_m,policy_combined,corporate_auto,personal_auto,special_auto
7465,QW31435,Oregon,0,Basic,High School or Below,2011-01-17,Unemployed,Urban,Married,Offer3,Branch,Two-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
7466,DJ22229,Washington,0,Extended,Bachelor,2011-01-17,Retired,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
7467,MB12747,Nevada,0,Extended,Bachelor,2011-02-28,Employed,Rural,Married,Offer1,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
7468,XQ50187,Oregon,0,Extended,Master,2011-02-05,Employed,Urban,Single,Offer4,Branch,Two-Door Car,Medsize,0,1,Special Auto_L1,0,0,1
7469,WU62992,Oregon,0,Extended,Bachelor,2011-02-10,Employed,Rural,Married,Offer4,Agent,SUV,Small,0,1,Personal Auto_L2,0,1,0
7470,CE11667,Oregon,1,Basic,College,2011-02-03,Employed,Urban,Married,Offer2,Web,Four-Door Car,Medsize,0,1,Corporate Auto_L3,1,0,0
7471,BP53979,California,0,Basic,Bachelor,2011-02-07,Employed,Urban,Single,Offer1,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
7472,DM59806,California,0,Extended,Doctor,2011-02-13,Employed,Suburban,Single,Offer2,Agent,Four-Door Car,Small,1,0,Personal Auto_L3,0,1,0
7473,LJ88616,Arizona,0,Extended,High School or Below,2011-02-02,Unemployed,Suburban,Single,Offer2,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L1,0,1,0
7474,TC82133,Oregon,0,Basic,Bachelor,2011-02-25,Employed,Rural,Married,Offer3,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
7475,NW65065,California,1,Basic,High School or Below,2011-02-03,Disabled,Suburban,Single,Offer1,Web,Two-Door Car,Small,1,0,Corporate Auto_L3,1,0,0
7476,LS17120,California,0,Extended,Bachelor,2011-01-11,Employed,Urban,Single,Offer1,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
7477,ZN96843,Arizona,0,Basic,Bachelor,2011-01-10,Unemployed,Suburban,Single,Offer1,Branch,Two-Door Car,Large,0,1,Personal Auto_L1,0,1,0
7478,HZ98935,Washington,0,Basic,Bachelor,2011-01-19,Unemployed,Suburban,Single,Offer2,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
7479,WG51330,Arizona,0,Basic,College,2011-01-25,Employed,Urban,Married,Offer2,Call Center,Four-Door Car,Medsize,0,1,Corporate Auto_L3,1,0,0
7480,DS58268,Arizona,0,Basic,High School or Below,2011-01-07,Unemployed,Suburban,Divorced,Offer1,Agent,Sports Car,Large,1,0,Corporate Auto_L3,1,0,0
7481,SN27401,Washington,0,Premium,High School or Below,2011-01-05,Unemployed,Suburban,Single,Offer2,Agent,Two-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
7482,AI74959,California,1,Basic,High School or Below,2011-01-23,Employed,Suburban,Single,Offer2,Web,SUV,Medsize,0,1,Personal Auto_L3,0,1,0
7483,RC16862,Arizona,0,Basic,College,2011-01-19,Unemployed,Suburban,Divorced,Offer1,Agent,Four-Door Car,Medsize,0,1,Corporate Auto_L3,1,0,0
7484,YP19985,California,0,Basic,Bachelor,2011-01-12,Employed,Rural,Married,Offer3,Call Center,Two-Door Car,Medsize,0,1,Corporate Auto_L3,1,0,0
7485,SY29553,Oregon,0,Basic,High School or Below,2011-01-06,Unemployed,Suburban,Married,Offer2,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
7486,EM78211,Oregon,1,Extended,College,2011-02-19,Unemployed,Suburban,Divorced,Offer2,Agent,Four-Door Car,Medsize,1,0,Special Auto_L3,0,0,1
7487,JL70559,Arizona,0,Basic,College,2011-02-02,Unemployed,Suburban,Married,Offer1,Branch,Four-Door Car,Small,1,0,Personal Auto_L1,0,1,0
7488,IS95117,Arizona,0,Basic,College,2011-01-25,Employed,Rural,Married,Offer1,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
7489,YU66872,California,0,Basic,College,2011-01-27,Disabled,Suburban,Divorced,Offer2,Call Center,Sports Car,Medsize,1,0,Personal Auto_L2,0,1,0
7490,WK62379,Washington,0,Premium,Bachelor,2011-01-07,Medical Leave,Suburban,Married,Offer2,Branch,Two-Door Car,Small,1,0,Personal Auto_L2,0,1,0
7491,WR85740,Arizona,0,Basic,Doctor,2011-01-26,Unemployed,Suburban,Married,Offer2,Call Center,Two-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0
7492,YY58769,Arizona,0,Basic,Bachelor,2011-01-11,Employed,Suburban,Married,Offer2,Call Center,Four-Door Car,Small,0,1,Personal Auto_L3,0,1,0
7493,YK83904,Nevada,0,Basic,High School or Below,2011-02-02,Employed,Suburban,Married,Offer2,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
7494,IE36279,California,0,Basic,Bachelor,2011-02-06,Employed,Suburban,Divorced,Offer3,Call Center,Two-Door Car,Medsize,0,1,Corporate Auto_L1,1,0,0
7495,FT61724,California,0,Basic,Bachelor,2011-02-28,Employed,Rural,Married,Offer2,Branch,Sports Car,Medsize,1,0,Personal Auto_L3,0,1,0
7496,YV63603,Arizona,0,Extended,Bachelor,2011-01-12,Employed,Rural,Married,Offer4,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L1,0,1,0
7497,PT52001,Nevada,0,Basic,College,2011-02-11,Unemployed,Suburban,Single,Offer1,Agent,Two-Door Car,Medsize,1,0,Corporate Auto_L2,1,0,0
7498,FM83188,Washington,0,Basic,Doctor,2011-01-18,Unemployed,Suburban,Married,Offer1,Call Center,SUV,Medsize,1,0,Corporate Auto_L3,1,0,0
7499,RN96985,Oregon,0,Basic,High School or Below,2011-01-22,Unemployed,Suburban,Single,Offer1,Branch,SUV,Medsize,1,0,Personal Auto_L3,0,1,0
7500,OA59724,Washington,0,Extended,College,2011-02-15,Employed,Urban,Married,Offer1,Call Center,Two-Door Car,Small,1,0,Corporate Auto_L2,1,0,0
7501,LY83340,Oregon,0,Basic,High School or Below,2011-01-05,Employed,Rural,Married,Offer1,Web,Two-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0
7502,AX99820,Arizona,0,Basic,Bachelor,2011-02-01,Unemployed,Suburban,Single,Offer1,Agent,Four-Door Car,Small,1,0,Personal Auto_L3,0,1,0
7503,MH13358,Oregon,0,Basic,High School or Below,2011-02-10,Employed,Suburban,Single,Offer1,Agent,Two-Door Car,Small,1,0,Personal Auto_L3,0,1,0
7504,UQ51981,Oregon,1,Basic,High School or Below,2011-02-03,Employed,Urban,Single,Offer1,Agent,SUV,Small,1,0,Personal Auto_L3,0,1,0
7505,JQ60102,California,0,Basic,Master,2011-02-08,Unemployed,Suburban,Married,Offer3,Branch,Sports Car,Medsize,0,1,Corporate Auto_L2,1,0,0
7506,CB52667,Washington,0,Basic,High School or Below,2011-02-07,Employed,Suburban,Married,Offer4,Call Center,Four-Door Car,Large,1,0,Personal Auto_L3,0,1,0
7507,YP29527,Oregon,0,Basic,College,2011-01-08,Employed,Rural,Married,Offer1,Agent,Sports Car,Medsize,0,1,Personal Auto_L2,0,1,0
7508,GW89349,Nevada,0,Basic,High School or Below,2011-02-24,Unemployed,Suburban,Single,Offer1,Call Center,Four-Door Car,Medsize,0,1,Corporate Auto_L2,1,0,0
7509,ZD72991,California,0,Extended,Doctor,2011-01-25,Employed,Suburban,Married,Offer1,Agent,SUV,Medsize,0,1,Personal Auto_L3,0,1,0
7510,CS51928,Arizona,0,Basic,Bachelor,2011-02-08,Employed,Urban,Married,Offer1,Branch,Sports Car,Small,0,1,Personal Auto_L3,0,1,0
7511,IJ18945,Washington,0,Extended,College,2011-01-04,Employed,Suburban,Married,Offer2,Agent,Four-Door Car,Medsize,1,0,Special Auto_L1,0,0,1
7512,EF21564,Nevada,0,Basic,Master,2011-02-10,Employed,Rural,Single,Offer4,Agent,SUV,Medsize,0,1,Personal Auto_L1,0,1,0
7513,AY35539,Oregon,1,Basic,Bachelor,2011-01-21,Employed,Rural,Single,Offer2,Web,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
7514,XJ96507,Arizona,0,Basic,High School or Below,2011-01-17,Employed,Urban,Married,Offer1,Web,SUV,Medsize,1,0,Personal Auto_L2,0,1,0
7515,ZG95780,Arizona,0,Basic,College,2011-01-13,Disabled,Suburban,Single,Offer2,Agent,SUV,Small,0,1,Personal Auto_L2,0,1,0
7516,GI55977,Oregon,0,Basic,High School or Below,2011-02-23,Medical Leave,Suburban,Married,Offer2,Call Center,Four-Door Car,Small,1,0,Personal Auto_L1,0,1,0
7517,BV63942,Washington,0,Premium,High School or Below,2011-02-07,Employed,Suburban,Married,Offer2,Agent,Two-Door Car,Small,0,1,Corporate Auto_L3,1,0,0
7518,PF81183,California,1,Extended,College,2011-01-07,Employed,Rural,Married,Offer2,Agent,Sports Car,Medsize,0,1,Corporate Auto_L2,1,0,0
7519,HV16877,California,0,Basic,High School or Below,2011-01-08,Employed,Suburban,Married,Offer2,Call Center,Four-Door Car,Small,1,0,Personal Auto_L1,0,1,0
7520,XO92596,California,1,Extended,College,2011-02-23,Retired,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
7521,IQ73438,California,1,Basic,Bachelor,2011-02-06,Employed,Suburban,Single,Offer2,Call Center,Four-Door Car,Small,0,1,Personal Auto_L3,0,1,0
7522,FY74419,Nevada,1,Extended,Bachelor,2011-02-17,Employed,Suburban,Married,Offer2,Agent,SUV,Medsize,1,0,Personal Auto_L2,0,1,0
7523,JQ30166,Oregon,0,Premium,Master,2011-01-10,Unemployed,Urban,Married,Offer2,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
7524,WC22220,Arizona,1,Basic,College,2011-02-25,Employed,Suburban,Divorced,Offer1,Agent,Two-Door Car,Medsize,0,1,Corporate Auto_L2,1,0,0
7525,OT66924,Oregon,0,Basic,Bachelor,2011-01-26,Disabled,Suburban,Married,Offer3,Call Center,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
7526,UC21019,Arizona,0,Basic,Master,2011-01-30,Unemployed,Suburban,Divorced,Offer1,Branch,Four-Door Car,Small,0,1,Personal Auto_L1,0,1,0
7527,YW88487,Arizona,0,Basic,College,2011-01-03,Employed,Suburban,Married,Offer3,Agent,Luxury SUV,Medsize,1,0,Personal Auto_L2,0,1,0
7528,CA45756,Arizona,0,Basic,Master,2011-02-27,Employed,Rural,Single,Offer1,Call Center,Two-Door Car,Medsize,1,0,Corporate Auto_L2,1,0,0
7529,JY42899,California,0,Basic,Bachelor,2011-02-07,Medical Leave,Suburban,Single,Offer2,Agent,Two-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
7530,KM72781,Washington,0,Extended,College,2011-02-14,Employed,Urban,Married,Offer2,Call Center,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
7531,DV62119,Arizona,0,Extended,Doctor,2011-02-28,Employed,Suburban,Married,Offer2,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
7532,DO12179,Oregon,0,Basic,Bachelor,2011-02-22,Employed,Rural,Married,Offer3,Call Center,Two-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
7533,ER20865,California,0,Premium,Bachelor,2011-02-01,Employed,Urban,Married,Offer3,Branch,Two-Door Car,Medsize,0,1,Corporate Auto_L2,1,0,0
7534,YQ95507,Oregon,0,Basic,High School or Below,2011-02-26,Employed,Suburban,Divorced,Offer3,Call Center,Four-Door Car,Small,1,0,Personal Auto_L3,0,1,0
7535,VW65691,Oregon,0,Basic,High School or Below,2011-02-10,Unemployed,Suburban,Single,Offer1,Call Center,Four-Door Car,Small,1,0,Personal Auto_L3,0,1,0
7536,LL55780,Oregon,0,Basic,High School or Below,2011-01-25,Unemployed,Suburban,Single,Offer4,Agent,Four-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0
7537,WK29536,Oregon,0,Basic,Bachelor,2011-01-23,Employed,Urban,Single,Offer1,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
7538,UX87980,Nevada,0,Extended,College,2011-02-26,Employed,Urban,Single,Offer2,Web,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
7539,TJ68521,Washington,0,Basic,Master,2011-01-14,Employed,Rural,Single,Offer1,Call Center,Four-Door Car,Large,0,1,Personal Auto_L2,0,1,0
7540,RJ57593,Arizona,1,Basic,Bachelor,2011-02-19,Employed,Urban,Married,Offer2,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
7541,YI83073,California,1,Basic,High School or Below,2011-01-18,Unemployed,Suburban,Single,Offer1,Agent,Four-Door Car,Small,1,0,Personal Auto_L3,0,1,0
7542,QQ18636,Arizona,0,Basic,College,2011-01-14,Employed,Suburban,Divorced,Offer2,Web,Four-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0
7543,JV23769,Oregon,1,Basic,Master,2011-01-03,Employed,Rural,Married,Offer2,Web,Four-Door Car,Large,1,0,Personal Auto_L2,0,1,0
7544,PA19547,Washington,0,Basic,High School or Below,2011-02-07,Employed,Rural,Married,Offer1,Agent,SUV,Medsize,0,1,Personal Auto_L3,0,1,0
7545,IH91478,Oregon,0,Basic,Bachelor,2011-01-12,Medical Leave,Rural,Married,Offer1,Agent,Two-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
7546,OR78439,Arizona,1,Basic,College,2011-02-07,Employed,Urban,Married,Offer2,Agent,Sports Car,Medsize,0,1,Corporate Auto_L3,1,0,0
7547,CW15758,Oregon,0,Basic,College,2011-02-06,Employed,Suburban,Married,Offer1,Agent,SUV,Small,1,0,Personal Auto_L3,0,1,0
7548,RY26286,California,0,Basic,College,2011-01-05,Employed,Urban,Single,Offer2,Agent,Four-Door Car,Medsize,0,1,Corporate Auto_L2,1,0,0
7549,YP71513,Oregon,0,Basic,College,2011-02-23,Unemployed,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
7550,CJ51511,Arizona,1,Basic,High School or Below,2011-02-23,Disabled,Suburban,Married,Offer2,Agent,SUV,Small,1,0,Corporate Auto_L3,1,0,0
7551,GQ11852,Oregon,0,Premium,College,2011-01-05,Employed,Urban,Married,Offer1,Call Center,SUV,Medsize,1,0,Personal Auto_L3,0,1,0
7552,TC29250,California,0,Basic,Bachelor,2011-02-19,Unemployed,Suburban,Single,Offer2,Branch,Sports Car,Medsize,0,1,Personal Auto_L3,0,1,0
7553,HX63408,Arizona,0,Basic,Bachelor,2011-01-23,Employed,Rural,Divorced,Offer1,Branch,Four-Door Car,Medsize,0,1,Corporate Auto_L1,1,0,0
7554,LJ15849,Arizona,1,Extended,Master,2011-01-10,Employed,Rural,Married,Offer1,Branch,Four-Door Car,Large,1,0,Personal Auto_L2,0,1,0
7555,NC40609,Nevada,0,Extended,College,2011-01-13,Unemployed,Suburban,Single,Offer2,Call Center,Four-Door Car,Small,0,1,Corporate Auto_L3,1,0,0
7556,JZ23377,Oregon,0,Premium,College,2011-01-20,Employed,Suburban,Married,Offer2,Branch,SUV,Medsize,1,0,Personal Auto_L3,0,1,0
7557,TB17648,Arizona,0,Basic,College,2011-01-29,Employed,Suburban,Married,Offer1,Web,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
7558,OP68330,Oregon,0,Extended,College,2011-02-26,Unemployed,Suburban,Married,Offer1,Agent,Four-Door Car,Large,1,0,Personal Auto_L2,0,1,0
7559,GO53814,Oregon,0,Basic,High School or Below,2011-01-18,Employed,Suburban,Married,Offer4,Branch,Two-Door Car,Small,1,0,Corporate Auto_L3,1,0,0
7560,VW11431,California,0,Extended,Bachelor,2011-01-31,Employed,Urban,Single,Offer3,Branch,Two-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
7561,FG96614,California,0,Extended,Doctor,2011-01-10,Employed,Suburban,Married,Offer4,Agent,Four-Door Car,Small,1,0,Personal Auto_L3,0,1,0
7562,KQ98040,California,0,Extended,Bachelor,2011-02-28,Employed,Suburban,Married,Offer3,Agent,Four-Door Car,Small,1,0,Corporate Auto_L2,1,0,0
7563,DP23630,California,0,Basic,High School or Below,2011-02-22,Unemployed,Suburban,Single,Offer1,Agent,Four-Door Car,Large,0,1,Personal Auto_L3,0,1,0
7564,No31089,Arizona,0,Extended,Bachelor,2011-01-21,Employed,Urban,Married,Offer2,Call Center,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
7565,TU15769,Washington,1,Basic,Bachelor,2011-01-25,Retired,Suburban,Married,Offer1,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
7566,DA20791,California,0,Extended,College,2011-01-06,Employed,Suburban,Married,Offer2,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
7567,AE89300,Arizona,0,Basic,Bachelor,2011-02-03,Employed,Urban,Single,Offer3,Agent,SUV,Medsize,1,0,Personal Auto_L3,0,1,0
7568,UE13511,Oregon,0,Basic,High School or Below,2011-01-02,Unemployed,Suburban,Married,Offer1,Agent,Four-Door Car,Small,1,0,Corporate Auto_L1,1,0,0
7569,MS46793,Oregon,1,Basic,College,2011-01-31,Unemployed,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
7570,ME22430,Nevada,1,Basic,Bachelor,2011-02-09,Medical Leave,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
7571,JZ28710,California,0,Basic,College,2011-01-31,Employed,Urban,Married,Offer4,Call Center,Two-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
7572,HP80279,Oregon,0,Basic,High School or Below,2011-01-27,Unemployed,Suburban,Single,Offer1,Branch,SUV,Small,1,0,Personal Auto_L3,0,1,0
7573,EH22538,California,0,Basic,High School or Below,2011-02-11,Employed,Rural,Married,Offer3,Call Center,Four-Door Car,Large,0,1,Personal Auto_L3,0,1,0
7574,JP87331,Arizona,0,Basic,High School or Below,2011-02-18,Unemployed,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
7575,VA89684,Nevada,0,Basic,College,2011-01-23,Employed,Suburban,Married,Offer1,Agent,Two-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
7576,XS68865,Oregon,0,Extended,College,2011-01-18,Employed,Suburban,Single,Offer1,Agent,Two-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
7577,IZ13533,Arizona,0,Premium,Bachelor,2011-02-11,Unemployed,Suburban,Single,Offer1,Branch,Two-Door Car,Large,0,1,Personal Auto_L3,0,1,0
7578,JB47784,Oregon,0,Basic,Doctor,2011-01-23,Employed,Rural,Single,Offer1,Call Center,Four-Door Car,Small,1,0,Personal Auto_L1,0,1,0
7579,LT79371,Arizona,0,Basic,Bachelor,2011-01-29,Unemployed,Rural,Married,Offer1,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L1,0,1,0
7580,DE78840,Nevada,0,Basic,Bachelor,2011-02-22,Medical Leave,Suburban,Married,Offer4,Branch,Luxury SUV,Medsize,1,0,Personal Auto_L3,0,1,0
7581,PU25554,Oregon,0,Basic,Bachelor,2011-01-30,Employed,Urban,Married,Offer4,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
7582,ZI47098,California,1,Premium,High School or Below,2011-01-31,Employed,Suburban,Divorced,Offer1,Call Center,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
7583,CN53343,Arizona,0,Extended,Bachelor,2011-02-02,Unemployed,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
7584,IN18876,Arizona,0,Extended,Bachelor,2011-02-04,Unemployed,Suburban,Single,Offer3,Web,Four-Door Car,Small,1,0,Special Auto_L1,0,0,1
7585,FV38119,Washington,0,Extended,High School or Below,2011-01-26,Unemployed,Suburban,Married,Offer1,Agent,SUV,Medsize,0,1,Corporate Auto_L1,1,0,0
7586,YD89516,California,0,Basic,High School or Below,2011-01-13,Unemployed,Suburban,Single,Offer2,Web,Four-Door Car,Small,0,1,Corporate Auto_L3,1,0,0
7587,BN89470,California,0,Premium,College,2011-01-25,Medical Leave,Suburban,Married,Offer1,Agent,Four-Door Car,Small,0,1,Special Auto_L2,0,0,1
7588,VZ64716,Oregon,0,Extended,Master,2011-02-26,Employed,Rural,Married,Offer4,Call Center,Four-Door Car,Medsize,0,1,Corporate Auto_L2,1,0,0
7589,FU17577,Oregon,0,Basic,High School or Below,2011-01-10,Unemployed,Suburban,Single,Offer1,Agent,SUV,Medsize,1,0,Personal Auto_L3,0,1,0
7590,QY37300,Nevada,0,Basic,Master,2011-02-21,Employed,Urban,Married,Offer2,Branch,Sports Car,Medsize,0,1,Personal Auto_L2,0,1,0
7591,UI84849,Arizona,0,Basic,College,2011-02-01,Employed,Rural,Married,Offer3,Agent,Sports Car,Small,0,1,Personal Auto_L1,0,1,0
7592,MN81810,California,0,Basic,High School or Below,2011-01-13,Employed,Suburban,Single,Offer3,Agent,Four-Door Car,Small,1,0,Personal Auto_L3,0,1,0
7593,XN42396,California,0,Basic,Bachelor,2011-01-20,Employed,Rural,Married,Offer3,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
7594,VZ13840,Arizona,0,Basic,High School or Below,2011-01-18,Unemployed,Suburban,Married,Offer3,Call Center,Four-Door Car,Medsize,0,1,Corporate Auto_L3,1,0,0
7595,NI27358,Arizona,0,Basic,College,2011-02-21,Employed,Urban,Married,Offer3,Branch,Luxury Car,Small,1,0,Personal Auto_L3,0,1,0
7596,LO39834,Oregon,1,Extended,Bachelor,2011-02-27,Retired,Suburban,Single,Offer1,Agent,SUV,Medsize,1,0,Personal Auto_L3,0,1,0
7597,WX18073,Arizona,0,Extended,Bachelor,2011-01-27,Unemployed,Suburban,Married,Offer1,Branch,Four-Door Car,Small,0,1,Personal Auto_L2,0,1,0
7598,PG27422,California,0,Basic,Bachelor,2011-01-01,Employed,Urban,Single,Offer2,Web,Four-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0
7599,AX56708,California,0,Basic,High School or Below,2011-01-23,Retired,Suburban,Divorced,Offer1,Agent,Four-Door Car,Small,0,1,Personal Auto_L3,0,1,0
7600,JI80257,Nevada,0,Basic,College,2011-01-23,Employed,Rural,Divorced,Offer1,Branch,Sports Car,Medsize,1,0,Personal Auto_L3,0,1,0
7601,EK95340,Washington,0,Premium,Master,2011-02-11,Employed,Suburban,Divorced,Offer3,Web,Four-Door Car,Small,0,1,Corporate Auto_L1,1,0,0
7602,FS67856,California,1,Basic,College,2011-01-21,Employed,Suburban,Married,Offer2,Branch,SUV,Small,0,1,Personal Auto_L3,0,1,0
7603,JX27737,California,0,Premium,College,2011-01-25,Employed,Urban,Married,Offer1,Agent,Two-Door Car,Medsize,0,1,Personal Auto_L1,0,1,0
7604,SY81273,Oregon,0,Basic,High School or Below,2011-02-16,Employed,Suburban,Divorced,Offer1,Agent,Two-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
7605,FZ16327,California,0,Premium,College,2011-01-11,Unemployed,Urban,Divorced,Offer1,Web,Four-Door Car,Large,1,0,Personal Auto_L2,0,1,0
7606,XC26395,Oregon,0,Extended,High School or Below,2011-01-03,Employed,Rural,Divorced,Offer1,Branch,Two-Door Car,Large,0,1,Personal Auto_L3,0,1,0
7607,HA72996,Nevada,1,Basic,College,2011-02-10,Employed,Rural,Married,Offer2,Branch,SUV,Large,1,0,Corporate Auto_L3,1,0,0
7608,WP51328,Oregon,0,Basic,Doctor,2011-02-19,Employed,Urban,Single,Offer4,Branch,Two-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
7609,CP47989,Oregon,0,Basic,High School or Below,2011-02-04,Employed,Suburban,Divorced,Offer4,Web,Two-Door Car,Medsize,1,0,Corporate Auto_L2,1,0,0
7610,JO75190,Nevada,0,Basic,Bachelor,2011-01-31,Employed,Suburban,Married,Offer3,Agent,SUV,Medsize,0,1,Corporate Auto_L3,1,0,0
7611,AP47670,California,0,Basic,High School or Below,2011-02-12,Employed,Suburban,Married,Offer2,Call Center,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
7612,BT61680,Arizona,0,Basic,High School or Below,2011-01-15,Employed,Suburban,Single,Offer1,Agent,SUV,Medsize,1,0,Personal Auto_L3,0,1,0
7613,KX23022,Arizona,0,Basic,Bachelor,2011-01-07,Unemployed,Suburban,Single,Offer1,Agent,SUV,Medsize,0,1,Corporate Auto_L3,1,0,0
7614,KB20508,California,0,Extended,College,2011-01-17,Medical Leave,Suburban,Married,Offer1,Branch,Two-Door Car,Large,0,1,Special Auto_L1,0,0,1
7615,HU89665,Oregon,0,Basic,College,2011-02-25,Employed,Suburban,Married,Offer2,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
7616,HD12841,California,0,Basic,Master,2011-02-06,Employed,Rural,Married,Offer2,Call Center,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
7617,AR63478,California,0,Basic,College,2011-01-07,Unemployed,Suburban,Single,Offer4,Agent,Four-Door Car,Medsize,0,1,Corporate Auto_L1,1,0,0
7618,UP90711,Oregon,0,Basic,Bachelor,2011-01-31,Employed,Rural,Single,Offer2,Call Center,Two-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
